Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier
2020,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,10800,CLE,BUR,2073,16,285.63,WN
2020,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,12892,CLE,LAX,2073,565,190.19,UA
2020,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,12954,CLE,LGB,2073,1,325.36,DL
2020,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,13891,CLE,ONT,2073,24,334.58,WN
2020,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,14908,CLE,SNA,2073,50,335.03,UA
2020,1,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,10800,CLT,BUR,2125,34,237.78,AA
2020,1,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,12892,CLT,LAX,2125,488,345.54,AA
2020,1,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,12954,CLT,LGB,2125,9,306.67,AA
2020,1,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,13891,CLT,ONT,2125,86,272.42,AA
2020,1,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,14908,CLT,SNA,2125,113,306.32,AA
2020,1,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,10800,CMH,BUR,1995,21,245.89,WN
2020,1,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,12892,CMH,LAX,1995,395,248.33,AA
2020,1,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,12954,CMH,LGB,1995,5,306.18,WN
2020,1,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,13891,CMH,ONT,1995,42,314.12,WN
2020,1,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,14908,CMH,SNA,1995,63,312.76,AA
2020,1,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,10800,CVG,BUR,1900,16,259.15,WN
2020,1,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,12892,CVG,LAX,1900,357,246.49,DL
2020,1,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,12954,CVG,LGB,1900,3,361.95,DL
2020,1,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,13891,CVG,ONT,1900,29,299.68,AA
2020,1,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,14908,CVG,SNA,1900,63,312.78,DL
2020,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,10800,DAL,BUR,1246,88,211.65,WN
2020,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,12892,DAL,LAX,1246,949,145.76,WN
2020,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,12954,DAL,LGB,1246,15,136.47,WN
2020,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,13891,DAL,ONT,1246,110,223.11,WN
2020,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,14908,DAL,SNA,1246,43,308.08,WN
2020,1,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,10800,DEN,BUR,862,367,178.24,WN
2020,1,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12892,DEN,LAX,862,2252,144.71,UA
2020,1,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12954,DEN,LGB,862,29,142.85,WN
2020,1,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,13891,DEN,ONT,862,373,161.83,WN
2020,1,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,14908,DEN,SNA,862,983,173.52,WN
2020,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,10800,DFW,BUR,1246,137,265.87,AA
2020,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,12892,DFW,LAX,1246,2414,180.16,AA
2020,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,12954,DFW,LGB,1246,15,235.13,AA
2020,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,13891,DFW,ONT,1246,306,288.82,AA
2020,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,14908,DFW,SNA,1246,558,345.65,AA
2020,1,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",11423,10800,DSM,BUR,1447,16,273.99,AA
2020,1,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",11423,12892,DSM,LAX,1447,88,264.73,AA
2020,1,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",11423,12954,DSM,LGB,1447,4,257.06,AA
2020,1,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",11423,13891,DSM,ONT,1447,19,253.22,AA
2020,1,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",11423,14908,DSM,SNA,1447,32,304.81,AA
2020,1,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",11433,10800,DTW,BUR,1979,40,271.52,WN
2020,1,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",11433,12892,DTW,LAX,1979,1013,282.66,DL
2020,1,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",11433,12954,DTW,LGB,1979,11,310.03,DL
2020,1,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",11433,13891,DTW,ONT,1979,66,298.15,AA
2020,1,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",11433,14908,DTW,SNA,1979,161,364.12,DL
2020,1,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,10800,ELP,BUR,715,17,216.73,WN
2020,1,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,12892,ELP,LAX,715,312,165.01,WN
2020,1,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,12954,ELP,LGB,715,3,245.31,AA
2020,1,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,13891,ELP,ONT,715,43,204.8,WN
2020,1,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,14908,ELP,SNA,715,29,234.28,AA
2020,1,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",11603,12892,EUG,LAX,776,212,171.41,AA
2020,1,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",11603,12954,EUG,LGB,776,1,240.5,DL
2020,1,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",11986,10800,GRR,BUR,1874,13,267.65,WN
2020,1,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",11986,12892,GRR,LAX,1874,96,290.65,DL
2020,1,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",11986,12954,GRR,LGB,1874,3,294.38,AA
2020,1,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",11986,13891,GRR,ONT,1874,24,278.62,WN
2020,1,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",11986,14908,GRR,SNA,1874,49,285.25,DL
2020,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12191,10800,HOU,BUR,1390,74,236.4,WN
2020,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12191,12892,HOU,LAX,1390,614,165.84,WN
2020,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12191,12954,HOU,LGB,1390,4,252.19,WN
2020,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12191,13891,HOU,ONT,1390,51,267.61,WN
2020,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12191,14908,HOU,SNA,1390,34,323.12,WN
2020,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,10800,IAH,BUR,1390,14,251.7,AA
2020,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,12892,IAH,LAX,1390,1474,190.96,UA
2020,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,12954,IAH,LGB,1390,3,355.64,AA
2020,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,13891,IAH,ONT,1390,66,309.79,UA
2020,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,14908,IAH,SNA,1390,224,333.56,UA
2020,1,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,10800,IND,BUR,1814,30,258.08,WN
2020,1,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,12892,IND,LAX,1814,434,247.54,AA
2020,1,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,12954,IND,LGB,1814,4,297.53,AA
2020,1,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,13891,IND,ONT,1814,57,275.86,WN
2020,1,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,14908,IND,SNA,1814,85,318.13,AA
2020,1,32441,32575,"Jackson, WY","Los Angeles, CA (Metropolitan Area)",12441,10800,JAC,BUR,785,6,275.88,DL
2020,1,32441,32575,"Jackson, WY","Los Angeles, CA (Metropolitan Area)",12441,12892,JAC,LAX,785,124,291.4,UA
2020,1,32441,32575,"Jackson, WY","Los Angeles, CA (Metropolitan Area)",12441,12954,JAC,LGB,785,2,268.4,DL
2020,1,32441,32575,"Jackson, WY","Los Angeles, CA (Metropolitan Area)",12441,13891,JAC,ONT,785,2,316.82,DL
2020,1,32441,32575,"Jackson, WY","Los Angeles, CA (Metropolitan Area)",12441,14908,JAC,SNA,785,14,346.51,DL
2020,1,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,10800,JAX,BUR,2153,18,264,AA
2020,1,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,12892,JAX,LAX,2153,158,303.29,AA
2020,1,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,13891,JAX,ONT,2153,36,294.54,AA
2020,1,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,14908,JAX,SNA,2153,52,350.18,AA
2020,1,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,10800,LAS,BUR,236,823,135.13,WN
2020,1,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,12892,LAS,LAX,236,2305,114.97,WN
2020,1,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,13891,LAS,ONT,236,224,150.68,WN
2020,1,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,14908,LAS,SNA,236,709,155.67,WN
2020,1,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,10800,MCI,BUR,1363,31,256.71,WN
2020,1,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,12892,MCI,LAX,1363,601,188.92,DL
2020,1,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,12954,MCI,LGB,1363,4,222.53,WN
2020,1,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,13891,MCI,ONT,1363,61,280.25,WN
2020,1,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,14908,MCI,SNA,1363,73,302.43,WN
2020,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,10800,MDW,BUR,1750,70,235.29,WN
2020,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,12892,MDW,LAX,1750,656,164.67,WN
2020,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,12954,MDW,LGB,1750,5,146.44,WN
2020,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,13891,MDW,ONT,1750,93,238.17,WN
2020,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,14908,MDW,SNA,1750,25,304.73,WN
2020,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,10800,MHT,BUR,2611,1,345.8,AA
2020,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,12892,MHT,LAX,2611,28,280.79,AA
2020,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,12954,MHT,LGB,2611,0,395.5,AA
2020,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,13891,MHT,ONT,2611,6,270.85,WN
2020,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,14908,MHT,SNA,2611,2,289,DL
2020,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13930,10800,ORD,BUR,1750,25,264.82,UA
2020,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13930,12892,ORD,LAX,1750,3095,190.54,AA
2020,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13930,12954,ORD,LGB,1750,8,205.95,AA
2020,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13930,13891,ORD,ONT,1750,127,203.92,AA
2020,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13930,14908,ORD,SNA,1750,472,320.69,AA
2020,1,34004,32575,"Everett, WA","Los Angeles, CA (Metropolitan Area)",14004,10800,PAE,BUR,1008,4,175.89,UA
2020,1,34004,32575,"Everett, WA","Los Angeles, CA (Metropolitan Area)",14004,13891,PAE,ONT,1008,9,164.8,UA
2020,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,10800,PVD,BUR,2611,3,276.73,AA
2020,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12892,PVD,LAX,2611,82,267.31,AA
2020,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12954,PVD,LGB,2611,0,222.75,AA
2020,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,13891,PVD,ONT,2611,6,325.54,WN
2020,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,14908,PVD,SNA,2611,14,307.35,DL
2020,1,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,12954,RDM,LGB,751,1,319.88,AA
2020,1,31714,32575,"Fort Myers, FL","Los Angeles, CA (Metropolitan Area)",14635,10800,RSW,BUR,2238,15,299.54,AA
2020,1,31714,32575,"Fort Myers, FL","Los Angeles, CA (Metropolitan Area)",14635,12892,RSW,LAX,2238,149,345.67,AA
2020,1,31714,32575,"Fort Myers, FL","Los Angeles, CA (Metropolitan Area)",14635,13891,RSW,ONT,2238,21,295.92,AA
2020,1,31714,32575,"Fort Myers, FL","Los Angeles, CA (Metropolitan Area)",14635,14908,RSW,SNA,2238,47,364.49,AA
2020,2,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,10800,ABQ,BUR,677,7,136.03,WN
2020,2,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,12892,ABQ,LAX,677,51,140.97,WN
2020,2,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,12954,ABQ,LGB,677,1,132.72,AA
2020,2,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,13891,ABQ,ONT,677,11,147.86,WN
2020,2,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,14908,ABQ,SNA,677,13,167.62,WN
2020,2,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,10800,ALB,BUR,2468,3,211.36,WN
2020,2,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,12892,ALB,LAX,2468,22,279.4,AA
2020,2,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,13891,ALB,ONT,2468,3,232.87,WN
2020,2,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,14908,ALB,SNA,2468,2,250.29,AA
2020,2,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,10800,ATL,BUR,1947,9,285.56,WN
2020,2,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,12892,ATL,LAX,1947,585,253.55,DL
2020,2,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,12954,ATL,LGB,1947,0,223.5,WN
2020,2,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,13891,ATL,ONT,1947,42,229.72,WN
2020,2,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,14908,ATL,SNA,1947,29,279.97,DL
2020,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,10800,AUS,BUR,1242,24,182.09,WN
2020,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,135,213.07,WN
2020,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12954,AUS,LGB,1242,9,161.32,AA
2020,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,13891,AUS,ONT,1242,34,174.87,WN
2020,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,14908,AUS,SNA,1242,46,200.34,AA
2020,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,10800,BDL,BUR,2527,3,166.17,WN
2020,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,12892,BDL,LAX,2527,81,174.65,AA
2020,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,12954,BDL,LGB,2527,0,71,AA
2020,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,13891,BDL,ONT,2527,4,231.31,AA
2020,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,14908,BDL,SNA,2527,5,210.49,WN
2020,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,10800,BHM,BUR,1815,3,208.59,WN
2020,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,12892,BHM,LAX,1815,59,156.83,AA
2020,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,12954,BHM,LGB,1815,0,84.5,AA
2020,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,13891,BHM,ONT,1815,5,218.5,WN
2020,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,14908,BHM,SNA,1815,7,249.36,AA
2020,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,10800,BOI,BUR,688,25,134.5,WN
2020,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12954,BOI,LGB,688,8,121.58,WN
2020,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,13891,BOI,ONT,688,34,155.38,WN
2020,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,14908,BOI,SNA,688,42,148.92,WN
2020,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,10800,BOS,BUR,2611,25,155.05,AA
2020,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12954,BOS,LGB,2611,3,209.23,AA
2020,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,13891,BOS,ONT,2611,9,264.12,AA
2020,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,14908,BOS,SNA,2611,12,271.18,AA
2020,2,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,10800,BUF,BUR,2218,4,206,WN
2020,2,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,12892,BUF,LAX,2218,49,229.53,AA
2020,2,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,13891,BUF,ONT,2218,5,233.29,WN
2020,2,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,14908,BUF,SNA,2218,3,249.83,AA
2020,2,30868,32575,"Columbia, SC","Los Angeles, CA (Metropolitan Area)",10868,10800,CAE,BUR,2130,1,301.9,AA
2020,2,30868,32575,"Columbia, SC","Los Angeles, CA (Metropolitan Area)",10868,12892,CAE,LAX,2130,23,262.18,AA
2020,2,30868,32575,"Columbia, SC","Los Angeles, CA (Metropolitan Area)",10868,12954,CAE,LGB,2130,0,106,AA
2020,2,30868,32575,"Columbia, SC","Los Angeles, CA (Metropolitan Area)",10868,13891,CAE,ONT,2130,2,240,AA
2020,2,30868,32575,"Columbia, SC","Los Angeles, CA (Metropolitan Area)",10868,14908,CAE,SNA,2130,3,275.65,AA
2020,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,12892,CAK,LAX,2073,7,231.36,AA
2020,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,13891,CAK,ONT,2073,0,750,AA
2020,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,14908,CAK,SNA,2073,0,177,UA
2020,2,30994,32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",10994,12892,CHS,LAX,2206,33,293.78,AA
2020,2,30994,32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",10994,13891,CHS,ONT,2206,3,211.88,AA
2020,2,30994,32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",10994,14908,CHS,SNA,2206,5,326.49,AA
2020,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,10800,CLE,BUR,2073,5,213.08,WN
2020,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,12892,CLE,LAX,2073,102,254.8,WN
2020,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,12954,CLE,LGB,2073,0,121,AA
2020,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,13891,CLE,ONT,2073,8,214.31,AA
2020,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,14908,CLE,SNA,2073,12,223.78,AA
2020,2,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,10800,CLT,BUR,2125,9,167.05,AA
2020,2,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,12892,CLT,LAX,2125,177,301.54,AA
2020,2,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,13891,CLT,ONT,2125,27,240.02,AA
2020,2,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,14908,CLT,SNA,2125,31,205.1,AA
2020,2,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,10800,CMH,BUR,1995,9,206.26,WN
2020,2,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,12892,CMH,LAX,1995,98,231.8,AA
2020,2,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,12954,CMH,LGB,1995,1,138.4,WN
2020,2,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,13891,CMH,ONT,1995,13,226.05,WN
2020,2,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,14908,CMH,SNA,1995,11,240.68,WN
2020,2,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,10800,CVG,BUR,1900,1,296,AA
2020,2,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,12892,CVG,LAX,1900,99,206.46,DL
2020,2,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,13891,CVG,ONT,1900,7,303.06,AA
2020,2,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,14908,CVG,SNA,1900,7,259.3,AA
2020,2,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,10800,DAL,BUR,1246,16,163.36,WN
2020,2,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,12892,DAL,LAX,1246,171,137.84,WN
